seq_id,admin,Label,EventSequence,token_anomaly_label
74024,bn244,0,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
62865,an341,0,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
66345,bn366,0,"['4', '1', '8', '1', '8', '29', '45', '46', '42', '47', '173', '31', '22', '171', '134', '83', '84', '4']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
52782,bn224,0,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
44271,an75,0,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
82022,bn499,0,"['10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0]"
70460,bn194,0,"['9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0]"
23557,an493,0,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
92479,dadmin1,0,"['1', '8', '29', '4', '1', '8', '4', '45', '46', '42']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
50608,an244,0,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
65380,cadmin4,0,"['4', '1', '8']","[0, 0, 0]"
61901,an360,0,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
8212,bn807,0,"['168', '168', '34', '31', '31', '312', '190']","[0, 0, 0, 0, 0, 0, 0]"
36652,dn412,0,"['1', '5', '18']","[0, 0, 0]"
91457,an432,0,"['9', '2', '10', '2']","[0, 0, 0, 0]"
60750,bn230,0,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
73741,bn244,0,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
50976,bn245,0,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
75454,an426,0,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
57505,bn211,0,"['10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0]"
92684,dadmin1,0,"['1', '8', '29', '42', '4', '45', '46']","[0, 0, 0, 0, 0, 0, 0]"
60660,an279,0,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
71871,badmin3,0,"['58', '36', '36', '63', '16']","[0, 0, 0, 0, 0]"
93586,cadmin1,0,"['1', '8', '29', '42', '4', '45', '46']","[0, 0, 0, 0, 0, 0, 0]"
84842,aadmin3,0,"['4', '1', '8']","[0, 0, 0]"
46486,an342,0,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
34635,an487,0,"['4', '1', '8']","[0, 0, 0]"
62592,an318,0,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
88574,an361,0,"['9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0]"
87389,an465,0,"['9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0]"
84998,aadmin2,0,"['40', '48', '40', '40', '48', '40', '40', '48']","[0, 0, 0, 0, 0, 0, 0, 0]"
89093,an428,0,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
59693,bn217,0,"['9', '2', '10', '2']","[0, 0, 0, 0]"
66967,badmin4,0,"['4', '1', '8', '18']","[0, 0, 0, 0]"
44865,bn278,0,"['10', '2', '9', '2']","[0, 0, 0, 0]"
60530,bn241,0,"['9', '2', '10', '2']","[0, 0, 0, 0]"
82743,an273,0,"['10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0]"
87305,an229,0,"['10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0]"
45037,bn236,0,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
84184,aadmin4,0,"['18', '40', '48', '40', '40', '48', '40', '40', '48']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
95019,aadmin1,0,"['1', '8', '29', '42', '4', '45', '46']","[0, 0, 0, 0, 0, 0, 0]"
29874,an14,0,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
70021,bn575,0,"['61', '18', '1', '5', '61']","[0, 0, 0, 0, 0]"
82568,an273,0,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
46257,an18,0,"['10', '2', '9', '2']","[0, 0, 0, 0]"
7438,cn458,0,"['164', '166', '1', '5', '34', '87', '259', '35', '269', '257', '267', '103', '177', '31', '176', '122', '295', '31', '177', '167', '187', '31', '173', '31', '298', '34', '31', '312', '168', '168', '31', '190']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
51073,bn245,0,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
71318,an414,0,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
86059,bn196,0,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
48300,bn511,0,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
66849,#31#,0,"['4', '1', '8']","[0, 0, 0]"
52821,bn224,0,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
49757,an211,0,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
29683,an20,0,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
83526,an632,0,"['10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0]"
95446,bn163,0,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
51430,bn314,0,"['10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0]"
13586,bn454,0,"['31', '177', '167', '187', '31', '168', '168', '34', '31', '31', '312', '190', '31']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
84069,an280,0,"['9', '2', '10', '2']","[0, 0, 0, 0]"
74547,an240,0,"['10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0]"
22880,an508,0,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
26157,an249,0,"['10', '2', '9', '2']","[0, 0, 0, 0]"
56027,an224,0,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
66463,bn182,0,"['4', '1', '8']","[0, 0, 0]"
84570,aadmin3,0,"['40', '48', '40', '40', '48', '40', '40', '48']","[0, 0, 0, 0, 0, 0, 0, 0]"
72953,bn231,0,"['9', '2', '10', '2']","[0, 0, 0, 0]"
56536,bn268,0,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
91193,bn180,0,"['9', '2', '10', '2']","[0, 0, 0, 0]"
35836,dn508,0,"['1', '1', '5', '5', '1', '1', '5', '5', '1', '1', '5', '5', '1', '1', '5', '5']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
48936,an42,0,"['9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0]"
18364,bn251,0,"['10', '2', '9', '2']","[0, 0, 0, 0]"
44690,bn278,0,"['10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0]"
50637,an244,0,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
85818,bn177,0,"['9', '2', '10', '2']","[0, 0, 0, 0]"
48863,an42,0,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
83266,bn301,0,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
86112,bn196,0,"['9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0]"
50374,an203,0,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
98601,tbird-sm1,0,"['17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '307', '17', '19', '19', '323', '515', '66', '14', '12', '13', '401', '105', '19', '19', '17', '25', '323', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
50419,an203,0,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
44297,an75,0,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
12039,cn216,0,"['164', '166', '1', '5']","[0, 0, 0, 0]"
72599,#21#,0,"['145', '144', '466', '408', '146', '148', '149']","[0, 0, 0, 0, 0, 0, 0]"
90008,bn184,0,"['9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0]"
69893,bn575,0,"['22', '223', '100', '100', '100', '39', '39', '197', '39', '39', '39', '39', '39', '39', '49', '49', '49', '206', '119', '119', '32', '32', '32', '32', '32', '32', '32', '32', '32', '32', '60', '60', '60', '60', '32', '49', '49', '279', '49', '49', '194', '284', '212', '117', '208', '219', '50', '50', '50', '50', '50', '50', '93', '93', '93', '140', '140', '215', '35', '218', '205', '217', '117', '67', '67', '67', '35', '35', '70', '293', '191', '221', '70', '116', '203', '283', '70', '229', '115', '115', '35', '120', '209', '204', '224', '255', '220', '124', '121', '121', '125', '170', '210', '222', '214', '123', '211', '120', '22', '22', '134', '87', '87', '132', '132', '340', '282', '137', '137', '245', '136', '285', '239', '32', '241', '133', '97', '97', '133', '96', '96', '96', '97', '38', '38', '38', '38', '38', '38', '38', '38', '38', '38', '38', '28', '28', '28', '28', '28', '28', '28', '28', '28', '28', '28', '28', '28', '28', '28', '28', '28', '28', '28', '28', '28', '32', '32', '32', '231', '130', '289', '273', '135', '135', '232', '237', '226', '70', '77', '77', '77', '77', '364', '79', '79', '79', '79', '339', '363', '242', '271', '264', '274', '230', '276', '266', '238', '35', '286', '57', '57', '57', '57', '57', '270', '243', '228', '64', '64', '64', '64', '64', '94', '130', '94', '94', '296', '62', '62', '62', '62', '62', '62', '256', '246', '250', '251', '95', '95', '95', '272', '265', '248', '281', '252', '247', '124', '260', '310', '35', '240', '261', '294', '263', '68', '68', '68', '68', '126', '112', '127', '291', '127', '71', '275', '73', '72', '69', '37', '37', '37', '37', '37', '37', '37', '37']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
50514,an203,0,"['9', '2', '10', '2']","[0, 0, 0, 0]"
72197,#1#,0,"['170', '367', '104', '303', '303', '161', '22', '22', '134', '162', '368', '101', '304', '34', '104', '104', '131', '131', '104', '304', '131', '314', '302', '104', '302', '161', '162', '305', '102', '102', '314', '131', '161', '369', '167', '180', '101', '180', '101', '101', '180', '101', '101', '101', '99', '157', '22', '41', '41', '41', '196', '143', '61', '141', '142', '131', '162', '305', '162', '370', '104', '161', '365', '366', '190']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
59342,an177,0,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
27120,an174,0,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
63742,dn612,0,"['4', '1', '8', '1', '8', '29', '45', '46', '42', '47', '31', '22', '173', '171', '134', '83', '84', '4']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
86704,bn204,0,"['9', '2', '10', '2']","[0, 0, 0, 0]"
80363,an363,0,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
83925,an280,0,"['9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0]"
98018,bn164,0,"['9', '2', '10', '2']","[0, 0, 0, 0]"
28667,an77,0,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
85042,aadmin2,0,"['40', '48', '40', '40', '48', '40', '40', '48']","[0, 0, 0, 0, 0, 0, 0, 0]"
97735,bn303,0,"['9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0]"
24000,an462,0,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
87278,an229,0,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
67671,an540,0,"['4', '1', '8']","[0, 0, 0]"
65341,cadmin4,0,"['4', '1', '8']","[0, 0, 0]"
95586,bn163,0,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
17559,bn280,0,"['9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0]"
48485,bn511,0,"['10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0]"
33342,an110,0,"['1', '1', '5', '5', '1', '1', '5', '5', '1', '1', '5', '5', '1', '1', '5', '5']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
57553,bn211,0,"['10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0]"
81038,an425,0,"['9', '2', '10', '2']","[0, 0, 0, 0]"
81896,bn267,0,"['9', '2', '10', '2']","[0, 0, 0, 0]"
59875,an57,0,"['9', '2', '10', '2']","[0, 0, 0, 0]"
73870,bn244,0,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
75061,an81,0,"['10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0]"
45857,an512,0,"['10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0]"
43834,an496,0,"['9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0]"
93733,badmin1,0,"['1', '8', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '29', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '42', '4', '45', '46', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
79602,bn139,0,"['9', '2', '10', '2']","[0, 0, 0, 0]"
90106,bn184,0,"['10', '2', '9', '2']","[0, 0, 0, 0]"
56169,an224,0,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
63073,an141,0,"['10', '2', '9', '2']","[0, 0, 0, 0]"
46066,an18,0,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
84354,aadmin4,0,"['40', '48', '40', '40', '48', '40', '40', '48']","[0, 0, 0, 0, 0, 0, 0, 0]"
18788,bn222,0,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
60109,an150,0,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
72449,an16,0,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
51395,bn314,0,"['9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0]"
78705,an62,0,"['9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0]"
72632,#21#,0,"['4', '1', '8']","[0, 0, 0]"
91927,eadmin1,0,"['1', '8', '29', '42', '4', '45', '46']","[0, 0, 0, 0, 0, 0, 0]"
68872,#32#,0,"['4', '1', '8']","[0, 0, 0]"
34268,an494,0,"['4', '1', '8']","[0, 0, 0]"
