seq_id,BlockId,EventSequence,Label
379553,blk_2794782870732253163,"[7, 1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
180158,blk_4212524550246023605,"[1, 1, 7, 1, 3, 4, 2, 3, 4, 3, 4, 2, 2, 6, 6, 6, 5, 5, 5]",0
2152,blk_-8187589158061744826,"[1, 1, 1, 7, 4, 2, 3, 4, 3, 3, 4, 2, 2, 10, 9, 8, 9, 10, 10, 6, 6, 6, 5, 5, 5]",0
13819,blk_-5104110040762992105,"[1, 7, 1, 1, 3, 4, 3, 4, 2, 2, 3, 4, 2, 9, 9, 8, 6, 6, 6, 5, 5, 5]",0
412442,blk_-7265624684806781600,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
170561,blk_878159899540761231,"[1, 1, 1, 7, 3, 4, 2, 3, 4, 3, 4, 2, 2, 8, 8, 6, 6, 6, 5, 5, 5]",0
301126,blk_-6556661664373364054,"[1, 1, 1, 7, 3, 4, 2, 3, 4, 3, 4, 2, 2, 6, 6, 6, 5, 5, 5]",0
370691,blk_5626723717537773831,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
82906,blk_452821867571672074,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 8, 9, 8, 8, 9, 8, 9, 8, 8, 9, 8, 6, 6, 6, 5, 5, 5]",0
124781,blk_-4803551897634736630,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 10, 9, 9, 8, 6, 6, 6, 5, 5, 5]",0
422054,blk_50916508514799359,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
229900,blk_-6563358033312127751,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
424485,blk_-1237301527210820910,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
159488,blk_5545770078772931088,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 8, 8, 9, 8, 9, 8, 6, 6, 6, 5, 5, 5]",0
398215,blk_-3393414909365382178,"[1, 1, 1, 7, 3, 4, 3, 4, 2, 2, 2, 3, 4, 6, 6, 6, 5, 5, 5]",0
277149,blk_-44516105140785659,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
24369,blk_-2923496194509657962,"[1, 1, 1, 7, 3, 4, 2, 3, 4, 3, 4, 2, 2, 9, 8, 9, 10, 10, 6, 6, 6, 5, 5, 5]",0
209527,blk_-7820820189087992101,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
538706,blk_5195132971101797818,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
498592,blk_6702728381277747206,"[1, 1, 1, 7, 3, 4, 3, 4, 2, 2, 3, 4, 2]",0
373561,blk_981343945796322255,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
116049,blk_-8495032191462658130,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 9, 9, 8, 10, 6, 6, 6, 5, 5, 5]",0
218268,blk_-7780804318595520075,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
46495,blk_4738360083211044936,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 10, 6, 6, 6, 5, 5, 5]",0
172286,blk_-3553086686707874420,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 8, 8, 9, 6, 6, 6, 5, 5, 5]",0
538549,blk_8346000845422929071,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
173576,blk_7015925838295413577,"[7, 1, 1, 1, 3, 4, 2, 3, 4, 3, 4, 2, 2, 10, 8, 9, 8, 6, 6, 6, 5, 5, 5]",0
336329,blk_-2397585413672431623,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
588,blk_-6451957660770917899,"[1, 7, 1, 1, 3, 4, 3, 3, 4, 4, 2, 2, 2, 10, 10, 10, 9, 9, 8, 6, 6, 6, 5, 5, 5]",0
221931,blk_-5203637660118373871,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
73353,blk_-1957898493850155045,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 8, 9, 8, 9, 8, 8, 8, 9, 8, 8, 9, 6, 6, 6, 5, 5, 5]",0
222100,blk_-6630613401066488766,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
81650,blk_5949203382645894510,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 9, 8, 8, 9, 8, 8, 9, 8, 8, 9, 8, 8, 6, 6, 6, 5, 5, 5]",0
13811,blk_5119198598659672818,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 9, 8, 9, 10, 6, 6, 6, 5, 5, 5]",0
213225,blk_9047919342989744710,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
217703,blk_2262575667761855473,"[1, 1, 1, 7, 3, 4, 3, 4, 2, 2, 3, 4, 2, 6, 6, 6, 5, 5, 5]",0
349,blk_-7194027365856463559,"[1, 1, 1, 7, 3, 4, 2, 3, 4, 3, 4, 2, 2, 10, 10, 10, 9, 9, 9, 9, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 6, 6, 6, 5, 5, 5]",0
472456,blk_4751399032748477898,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
497064,blk_828185305504513983,"[1, 7, 1, 1, 2, 3, 4, 3, 4, 3, 4, 2, 2]",0
131988,blk_7087144805805953622,"[7, 1, 1, 1, 2, 2, 3, 4, 3, 4, 2, 3, 4, 9, 9, 8, 6, 6, 6, 5, 5, 5]",0
220923,blk_262865065974692068,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
574766,blk_-6934760141860331322,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
130092,blk_-1096692438400858495,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 9, 8, 9, 10, 6, 6, 6, 5, 5, 5]",0
289647,blk_-5314408827560835929,"[1, 7, 1, 1, 3, 4, 2, 3, 4, 3, 4, 2, 2, 6, 6, 6, 5, 5, 5]",0
474169,blk_5881357662715432289,"[1, 1, 7, 1, 3, 4, 3, 4, 2, 3, 4, 2, 2]",0
181195,blk_3297654941930435604,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
536074,blk_2461964631414575014,"[1, 1, 1, 7, 4, 3, 4, 3, 4, 3, 2, 2, 2]",0
234002,blk_2336100442524004952,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
299962,blk_-5574572143514242031,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
77678,blk_4349214986643545988,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 9, 8, 8, 8, 9, 8, 9, 8, 8, 8, 9, 6, 6, 6, 5, 5, 5]",0
372800,blk_-76160964068633481,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
87781,blk_-1452880027659799405,"[7, 1, 1, 1, 2, 2, 3, 4, 3, 4, 3, 4, 2, 8, 9, 8, 8, 9, 8, 8, 9, 8, 6, 6, 6, 5, 5, 5]",0
36481,blk_-3586214363879311089,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 10, 6, 6, 6, 5, 5, 5]",0
481989,blk_-1459912466823477374,"[1, 1, 1, 7, 3, 4, 2, 3, 4, 3, 4, 2, 2]",0
535853,blk_-5318314801488430008,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
134439,blk_-6106982974603768069,"[1, 7, 1, 1, 2, 3, 4, 3, 4, 2, 2, 3, 4, 9, 8, 9, 6, 6, 6, 5, 5, 5]",0
142995,blk_1752679565356749113,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
102448,blk_9082181832583846724,"[7, 1, 1, 16]",1
117645,blk_-807284455665679621,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 10, 9, 8, 9, 6, 6, 6, 5, 5, 5]",0
166919,blk_-7967797880387536407,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 8, 9, 8, 8, 9, 8, 6, 6, 6, 5, 5, 5]",0
197871,blk_-2758533411253535066,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
489253,blk_-4420522292401947993,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 13, 14, 1, 12, 11, 2, 2, 5]",0
469582,blk_-8185656668696856628,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
517375,blk_1087240160288056879,"[7, 1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
357370,blk_1609254774140146687,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
203358,blk_-156487121993947334,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
547581,blk_-1225052555978995556,"[7, 1, 1, 1, 2, 3, 4, 3, 4, 3, 4, 2, 2, 6, 6, 6, 5, 5, 5]",0
123354,blk_7725304439961291406,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 9, 8, 9, 10, 6, 6, 6, 5, 5, 5]",0
175604,blk_3630328287471191842,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 9, 8, 9, 6, 6, 6, 5, 5, 5]",0
395104,blk_3400478020816531200,"[1, 1, 7, 1, 3, 4, 3, 4, 2, 2, 3, 4, 2, 6, 6, 6, 5, 5, 5]",0
23721,blk_-1466036499708203545,"[1, 1, 7, 1, 3, 4, 2, 3, 4, 3, 4, 2, 2, 9, 8, 9, 10, 6, 6, 6, 5, 5, 5]",0
256886,blk_7744577033287886238,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
253252,blk_3250446857169461661,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
51420,blk_6948358519381484162,"[1, 1, 7, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 6, 6, 6, 5, 5, 5]",0
66246,blk_916769344695346126,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 6, 6, 6, 5, 5, 5]",0
19925,blk_-6389982043934626549,"[1, 7, 1, 1, 3, 4, 3, 4, 2, 3, 4, 2, 2, 10, 9, 9, 8, 6, 6, 6, 5, 5, 5]",0
175818,blk_-6027112038406799579,"[7, 1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 10, 8, 9, 8, 6, 6, 6, 5, 5, 5]",0
295954,blk_7726027759478747525,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 10, 6, 6, 6, 5, 5, 5]",0
181774,blk_587727245756490779,"[7, 1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
519748,blk_-5754706776860620225,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
289255,blk_550503320895739449,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
456853,blk_-772777980510916714,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
212175,blk_4422687265836440469,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
317422,blk_1621134585291694046,"[7, 1, 1, 1, 3, 4, 3, 4, 2, 2, 3, 4, 2, 6, 6, 6, 5, 5, 5]",0
111766,blk_1666245808390588528,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 10, 9, 9, 8, 10, 10, 6, 6, 6, 5, 5, 5]",0
540111,blk_8575109839388103908,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
80870,blk_-4414878586499859816,"[7, 1, 1, 1, 2, 3, 4, 3, 4, 2, 2, 3, 4, 10, 8, 9, 8, 8, 8, 9, 8, 9, 8, 8, 8, 9, 6, 6, 6, 5, 5, 5]",0
419590,blk_8821171446762088275,"[1, 1, 1, 7, 3, 4, 3, 4, 2, 2, 3, 4, 2, 6, 6, 6, 5, 5, 5]",0
466845,blk_8606907310177747286,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
404430,blk_-4006942002746322634,"[7, 1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
186369,blk_-2892711752908343278,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
167979,blk_184631196152247221,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 8, 9, 8, 8, 9, 8, 6, 6, 6, 5, 5, 5]",0
274676,blk_2379681116702661666,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 10, 6, 6, 6, 5, 5, 5]",0
124879,blk_5114059926687495696,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 9, 9, 8, 10, 6, 6, 6, 5, 5, 5]",0
390186,blk_-8239867977325629020,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
177207,blk_-9043323892630977685,"[1, 7, 1, 1, 3, 4, 3, 4, 2, 2, 3, 4, 2, 8, 8, 9, 6, 6, 6, 5, 5, 5]",0
161859,blk_2595442467864431558,"[1, 7, 1, 1, 3, 4, 3, 4, 2, 2, 2, 3, 4, 8, 9, 8, 8, 9, 8, 6, 6, 6, 5, 5, 5]",0
52222,blk_2158880554617638901,"[7, 1, 1, 1, 2, 4, 2, 2, 3, 4, 3, 4, 3, 6, 6, 6, 5, 5, 5]",0
335871,blk_-830378975037967949,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 10]",0
421489,blk_7165800224598103690,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
51531,blk_2296586771803631787,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 6, 6, 6, 5, 5, 5]",0
234939,blk_6236996410350350232,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
518081,blk_-3039856531633423721,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
320643,blk_7118522788331766442,"[7, 1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
53142,blk_2859807848723220558,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 10, 6, 6, 6, 5, 5, 5]",0
49478,blk_-6232749582473253197,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 10, 6, 6, 6, 5, 5, 5]",0
511308,blk_150383473394892417,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
92652,blk_7753799288711569299,"[7, 1, 1, 1, 2, 2, 3, 4, 3, 4, 2, 3, 4, 8, 9, 8, 8, 8, 9, 8, 9, 8, 6, 6, 6, 5, 5, 5]",0
377485,blk_-219195935524530003,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
98663,blk_-1116243409608879884,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 8, 9, 8, 8, 9, 8, 9, 8, 6, 6, 6, 5, 5, 5]",0
525430,blk_-5577635951456517275,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
383546,blk_2527741637925762217,"[1, 1, 1, 7, 3, 4, 2, 3, 4, 3, 4, 2, 2, 6, 6, 6, 5, 5, 5]",0
153328,blk_856442330727399373,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 8, 9, 8, 8, 9, 8, 6, 6, 6, 5, 5, 5]",0
258526,blk_3604402855918451816,"[1, 1, 7, 1, 4, 2, 3, 4, 3, 4, 3, 2, 2, 6, 6, 6, 5, 5, 5]",0
452969,blk_-1748514036399465494,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
498363,blk_-4681684581652469920,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
562862,blk_-4300174631039522088,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
42310,blk_1635654919992963625,"[7, 1, 1, 1, 2, 2, 3, 4, 4, 2, 3, 3, 4, 6, 6, 6, 5, 5, 5]",0
37726,blk_9061587914329730665,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 6, 6, 6, 5, 15, 5, 5]",1
83768,blk_7910391956354417543,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 9, 8, 8, 9, 8, 8, 9, 8, 8, 9, 8, 6, 6, 6, 5, 5, 5]",0
130799,blk_6023404400505263116,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 9, 9, 8, 10, 6, 6, 6, 5, 5, 5]",0
181266,blk_-3205744196399759030,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
523864,blk_529801918638715476,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
468500,blk_120453283980565397,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
71144,blk_2947691553710577304,"[7, 1, 1, 1, 2, 2, 3, 4, 3, 4, 3, 4, 2, 8, 8, 9, 8, 8, 9, 8, 8, 9, 8, 8, 9, 6, 6, 6, 5, 5, 5]",0
211579,blk_5602687486797601760,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
205067,blk_-8905014512183519937,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
220562,blk_-6945236483283559836,"[1, 1, 1, 7, 3, 4, 3, 4, 2, 2, 3, 4, 2, 6, 6, 6, 5, 5, 5]",0
481658,blk_-6353234632609779739,"[1, 1, 1, 7, 3, 4, 2, 2, 3, 4, 3, 4, 2]",0
169504,blk_3349570717405371613,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 8, 9, 8, 8, 9, 8, 6, 6, 6, 5, 5, 5]",0
210827,blk_-2342002517559487746,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
544167,blk_5974640809182717188,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
274415,blk_-5096091707367991132,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
237407,blk_-7849322016488058232,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
6185,blk_-7081766963255445429,"[7, 1, 1, 1, 2, 2, 3, 4, 3, 4, 2, 3, 4, 9, 9, 8, 10, 10, 10, 6, 6, 6, 5, 5, 5]",0
331276,blk_2742748014063797093,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
366094,blk_1551944897247957318,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
346436,blk_6521551720723406901,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
437048,blk_5592720278852168392,"[1, 7, 1, 1, 3, 4, 2, 3, 4, 3, 4, 2, 2, 6, 6, 6, 5, 5, 5]",0
81066,blk_-2499935101074054013,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 9, 8, 8, 9, 8, 8, 8, 9, 9, 8, 8, 6, 6, 6, 5, 5, 5]",0
180091,blk_-4548350152903111161,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
282762,blk_2202845668349069886,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
524394,blk_-8078912177230035723,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
482545,blk_-9166257614780175919,"[7, 1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
304353,blk_7290166932061453138,"[1, 7, 1, 1, 4, 3, 4, 2, 3, 4, 3, 2, 2, 6, 6, 6, 5, 5, 5]",0
272501,blk_9130217704583634684,"[1, 1, 7, 1, 3, 4, 3, 4, 2, 3, 4, 2, 2, 6, 6, 6, 5, 5, 5]",0
317148,blk_-5021655391662434563,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
315348,blk_371505810369737506,"[1, 1, 1, 7, 3, 4, 3, 4, 2, 2, 2, 3, 4, 6, 6, 6, 5, 5, 5]",0
5097,blk_-6929239302849326735,"[7, 1, 1, 1, 2, 2, 2, 3, 3, 4, 4, 3, 4, 9, 9, 8, 10, 10, 6, 6, 6, 5, 5, 5]",0
78903,blk_-8555692916821919168,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 9, 8, 8, 9, 8, 8, 9, 8, 8, 9, 8, 6, 6, 6, 5, 5, 5]",0
150030,blk_895623441084434771,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 8, 9, 8, 8, 8, 9, 6, 6, 6, 5, 5, 5]",0
453616,blk_6817199356105541914,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
95557,blk_-5988866060494941473,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 8, 9, 9, 8, 8, 9, 8, 8, 6, 6, 6, 5, 5, 5]",0
51167,blk_-5056035349830478899,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 6, 6, 6, 5, 5, 5]",0
360663,blk_-3249913677575455886,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 14, 13, 1, 2, 12, 11, 2, 5, 6, 6, 6, 5, 5, 5]",1
333241,blk_4726264895248034265,"[7, 1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
237162,blk_5549968989953027114,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
153323,blk_-3578032834357945621,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 8, 8, 9, 8, 8, 9, 6, 6, 6, 5, 5, 5]",0
377161,blk_-7240339135569006547,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
15943,blk_-4382095085874133728,"[1, 7]",1
235719,blk_5266858914739851459,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
351562,blk_753664271529230152,"[7, 1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
435751,blk_1425886046773108809,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
157748,blk_9315065160789808,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 8, 8, 9, 10, 8, 8, 9, 6, 6, 6, 5, 5, 5]",0
21492,blk_-6705780663885858670,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 9, 8, 9, 6, 6, 6, 5, 5, 5]",0
346153,blk_9178293711836912682,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
2654,blk_-8441547212932974836,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 9, 8, 9, 10, 10, 10, 6, 6, 6, 5, 5, 5]",0
524287,blk_1210258894803245785,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
82675,blk_-424255622926834400,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 9, 8, 8, 9, 8, 8, 9, 8, 9, 8, 8, 6, 6, 6, 5, 5, 5]",0
286813,blk_-2050870109360121870,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
571455,blk_23879237269191577,"[1, 1, 1, 7, 3, 4, 3, 4, 2, 2, 3, 4, 2, 6, 6, 6, 5, 5, 5]",0
261351,blk_-1831903620313987878,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
234469,blk_8757472783521166240,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
320340,blk_-4599638381364411095,"[1, 1, 1, 7, 3, 4, 2, 3, 4, 3, 4, 2, 2, 6, 6, 6, 5, 5, 5]",0
313057,blk_8732520756986567449,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
365377,blk_-760351262646604908,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
63262,blk_5762554729595453401,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 6, 6, 6, 5, 5, 18, 2, 5]",1
37624,blk_8057297169648577853,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 10, 6, 6, 6, 5, 5, 5]",0
84517,blk_-3405222708481526303,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 10, 9, 8, 9, 8, 9, 8, 9, 6, 6, 6, 5, 5, 5]",0
